productId,userId,reviewHelpfulness,reviewRatings,reviewDates,reviewTitles,reviewTexts
B0001FQVCK,"['ALU8PT2XF2OHH', 'A2I6S7AQRVTBPZ']",0,"['5.0', '5.0']","['2009-07-13 00:00:00', '2009-05-19 00:00:00']","['Yum-o', 'What a treat']","['Just returned from Italy and was told these little chocolates were the favs of the Italians--perfect little two-chocolates for gifts -- and gloomy days -- or happy days --', 'Delicious candy.<br />Outstanding price for such a rich product.<br />The ""fortunes"" on the inside are an added bonus.<br />Great options relating to packaging.']"
B000SAPUUC,['A1QNC6FPPRUNZU'],1.0,['2.0'],['2009-03-04 00:00:00'],"['No caf, but no taste, either']","[""When tea is decaffeinated, is all the flavor removed? Or is this just lousy tea? In any case, all you get from a couple of these tea bags in a (12 oz.) mug of hot water is--hot water! True, the hot water is slightly brownish after five minutes of steeping, but there's no tea flavor at all. Very disappointing.""]"
B001LQTDBE,['AA7S590A4K4Z2'],0.16666666666666666,['1.0'],['2009-09-22 00:00:00'],['Aunt Gussies Highfat Cookies'],"[""Two of Aunt Gussie's cookies contain 23% of daily fat allowance!  The cookies are so full of grease they fall apart.  They may be sugar free and gluten free, but they make it up with mostly FAT!  I can't even give them to my grandchildren!""]"
B00196U7OI,['A3EJGZO3WXD6JM'],1.0,['5.0'],['2009-08-20 00:00:00'],['Hippy Eucharist!'],"['After years of brandy-soaked Twinkies, I just tried one of these tonight.  Wow!  These are good.  My wife was right']"
B002JX7GVM,['A3FQGZM60R46S5'],0.625,['3.0'],['2009-12-24 00:00:00'],['Plain is better'],"['This is good but not as good as the standard coconut water in this brand.  The container is smaller, there is no straw, and I like the taste of the plain one better.  It is OK.']"
B0027IQC5K,['A31ACB1YA6ABOX'],0.9230769230769231,['5.0'],['2009-06-22 00:00:00'],['This food is not unbalanced.'],['Sojos foods have been tested for nutritional content and they are all formulated to have a calcium to phosphorus ratio of 1.4']
B0004MZVIA,['A2R6RA8FRBS608'],0.5,['5.0'],['2009-06-24 00:00:00'],"['""Yep--it\'s a diet !!!""']","[""This peach flavored diet tea by Snapple is extremely refreshing after a long summer's day! It's truly a diet tea--there are zero calories. It's best served chilled; and it has a mild but not overwhelming peach flavor to it that is just right. Snapple makes this with green and black tea leaves; there's also a mild green tea flavor mixed in with the peach flavoring. They use filtered water as well. This tea is sweetened somewhat with Aspartame; but Snapple adds in just the right amount so that it's not excessively sweet. If you want really tea that is rather sweet, you'll either have to look further or use this with added sweetener. It also contains phenylalanine and it is kosher if these are dietary concerns for you.<br /><br />If you have other questions, the company has a toll free number so that people can contact them.<br /><br />Overall, this tea is perfect for a hot summer's day when you want something cool to refresh yourself and whet your whistle. I highly recommend this product.""]"
B000EH2AMA,"['ATL9DOGVXPOEE', 'A2N2CXGM3N6OZI']",2.0,"['4.0', '5.0']","['2009-06-22 00:00:00', '2009-04-07 00:00:00']","['good stuff!', 'Highest in protein']","['In my quest to find snacks that are not empty calorie types, this is one of my new favorites.  Great taste, and although a hefty calorie count, the decent amount of protein makes this a good choice for eating on the run, if a real meal just is not an option!  VERY satisfying.  I also tried the white sesame crunch, and that is ok too, but this one wins for taste.', ""Mrs. May's pumpkin crunch is a great snack. For those of you watching calories and intake, be aware that the 2oz portions are two servings. Most of Mrs. May's products are great, but with the fat at 11g per serving, i find it's not a complete guilt free snack. However, the pumpkin seed crunch has 9gms of protein per serving vs. the usual 4gms in their other snacks. So if you're monitoring your intake and want to indulge in these now and then, the pumpkin seed crunch is the healthiest option of the bunch.<br /><br />That said, they are all tasty and certainly not bad for you, just a little high in fat if you're watching your weight.""]"
B000RUI0MS,"['A3O38OGMX5L4EA', 'A37VHTG121RR8F']",1.8333333333333335,"['5.0', '5.0']","['2009-05-18 00:00:00', '2009-09-13 00:00:00']","['Combo Rose Food/Systemic Insecticide', 'Easy Rose Care and great product']","[""This is a great product, so it's no surprise that the local shelves are often cleared of it, especially early in the season. Purchasing in bulk through amazon.com is a dependable alternative. Bayer 2-in-1 in granular form feeds roses and flowers while protecting them with a systemic insecticide for up to 6 weeks, but you'll need a separate fungicidal/disease treatment, and the systemic would not be something one would apply to anything edible. Bayer assures me the product is safe for pollinators and earthworms."", 'I have been a rose Gardner for many years, I remember when this product was made by Ortho and called Rose Pride.  This product really helps with the pests and diseases that roses tend to acquire.  Though it does not stop all pests (cane borers) it stops the major ones that cause serious damage and spread disease.  I treat all my plants on the same monthly regiment and make sure to do it every four to six weeks making a note on my calendar.  Like one other reviewer said you will not see immediate results with this since it is systemic.  For the best results make sure to read the package and work the granules  into the soil and water in.']"
B000G7UDPY,"['A36MP37DITBU6F', 'AQDFDAB8DN74Y', 'A1XTE3IHX65GTZ']",3.0,"['5.0', '3.0', '2.0']","['2009-07-31 00:00:00', '2009-12-01 00:00:00', '2009-02-18 00:00:00']","['Awesome fresh tasting Lobster Soup. Perfect just out of can, heat an serve.', 'Unlisted ingredient of Baxter Lobster Bisque', 'Too watery']","['No doubt about it this is just the right combination of Lobster, scampi, prawns with a hint of Dry white wine & a dash of brandy finish this soup to perfection.<br />Ingredients<br />Water, Lobster (4%), Cod (3.5%), Scampi (2.5%), Concentrated Tomato Paste, Modified Cornflour, White Wine, Prawns (1.5%), Skimmed Milk Powder, Butterfat, Double Cream, Salt, Yeast Extract, Sugar, Shrimp Powder, Fish Powder, Vegetable Oil, Vegetable Extracts, Stabiliser (Polyphosphates), Brandy, Concentrated Lemon Juice, Spices, Herb and Spice Extracts with celery.<br />*No Artificial Colours<br />*No Artificial Flavours<br />*No Artificial Preservatives<br /><br />Information<br />Gluten Free<br />Contains', 'This soup is very good tasting if you like seafood, like I do. I am finally finishing my case of cans, because it is good food. However, I do not plan on getting any more of this particular product because every can has a little something extra', 'It is ok soup, but I expected more, as I love lobster bisque and tried so many different kinds in different places. This one is very watery and I could not find any lobster there. I guess it is ok for the price, but I would NEVER buy this brand of the lobster bisque again.']"
B000ED9LDU,"['A2542PPAMRTLAQ', 'A3IIZ4X1Z2WAZR']",2.0,"['5.0', '5.0']","['2009-09-17 00:00:00', '2009-10-20 00:00:00']","['Organic Golden i', 'Very happy with this purchase!']","[""Bob's Red Mill Organic Golden Flaxseeds are an excellent way to ingest some Omega 3.  96 ounces are delivered in 4 packs, and if you don't use it all immediately I suggest storing the seeds in the freezer to keep them fresh.  Grind them right before you use them, and they have a mild taste -- milder than brown flaxseed. I've ordered this product several times, and the quality has been consistently high."", 'We are VERY happy with these Organic Golden Flaxseeds.  We grind them and put them in so many things plus they make a great topping for yogurt and cereal in the whole seed form.  These are now a staple in our house.']"
B000EGX2EG,"['A27UE9HJRZ22YI', 'A1KLA02LZXAT46', 'AM1FJAN1N77R3', 'A39YX1IIUQ4Z48', 'A2I5LVVQ7WXEH6']",2.6666666666666665,"['2.0', '1.0', '4.0', '5.0', '5.0']","['2009-07-06 00:00:00', '2009-10-16 00:00:00', '2009-02-09 00:00:00', '2009-08-02 00:00:00', '2009-05-21 00:00:00']","['Tastes great but pkg says ""Made in China"" so I won\'t buy it again', '""Health food"" from China? Doubtful', 'Made in China, but I still enjoy it', 'quality', ""Mrs. May's Almonds make my days!""]","[""Given the recent issues with products made in China I have decided to not buy any food products from there so I won't be buying anymore of this snack.  If they ever switch to made in the U.S. I'll buy it again as I did like it."", ""This product is made in China.  I would not believe any claims they make regarding allergy safety and vegan/kosher.  Considering Mrs. May's markets itself as a healthy product, I was shocked when I glanced at the back and noticed this product was made in China. China has proven that we can not trust their manufacturing practices. Unsafe toys, dog food, and now we're supposed to trust them making our health food?<br /><br />Not to mention the carbon footprint created by shipping something halfway around the world. I will not buy this product anymore."", ""After reading some of the frothing reviews criticizing Mrs. Mays for manufacturing their product in China -- which doesn't in any way address the quality of the product itself -- I tried to confirm this for myself. The website and packaging say nothing about this, so I wrote them an email asking where their product is manufactured. Here is the response in full"", ""The negative reviews of Mrs Mays products just because it is made in China are not really valid, cannot base on other companies' poor quality control and apply to every company in the country!  There are many bad quality foods that are made in the USA that's bad for your health, so just because it's labeled made in USA doesn't mean it is good quality.  As long as a company takes pride in their quality control and not greed for profit only deserves good ratings and fair sales."", 'This is a great product.  We tried it at the beach the first time and loved it.  The cashew crunch was not as good.<br />We bought a case of the almond this week.  Just great!']"
B001IZKD1W,['A33AK4ELO9EVCD'],1.0,['5.0'],['2009-10-19 00:00:00'],['Noticablely tastey!'],"[""So... I usually consider pasta to be pasta to be pasta.  It's usually all the same to me.  HOWEVER... when I tried this brand of pasta, I noticed that it does taste better.  I can't describe how exactly, but it does.  I thought maybe it was my imagination (maybe knowing it's organic was influencing my judgment) but my sister commented on it when I served it for her one day.  She wanted to know where I got it - it tasted so good.  Hmmm.  So while usually there isn't much of a taste difference when it comes to noodles and pasta, for this brand there is.  It's subtle, but it's there.  When we moved from California I discovered they didn't sell it in the stores here in NY.  So I was elated when I found Amazon carries it.  Elated over a simple pasta?  Yes, that's how good it is in comparison!  Mmmmmm Mmmmm!""]"
